scenarioNo,ImageAll,TextLeft,TextRight,TypeLeft,TypeRight,Lefttype,Righttype,trials_Practice.thisRepN,trials_Practice.thisTrialN,trials_Practice.thisN,trials_Practice.thisIndex,trials_Pre.thisRepN,trials_Pre.thisTrialN,trials_Pre.thisN,trials_Pre.thisIndex,rating_p.response,rating_p.rt,textRight_p.started,textRight_p.stopped,rating.response,rating.rt,textLeft.started,textLeft.stopped,ThankYou.started,ThankYou.stopped,participant,session,date,expName,psychopyVersion,frameRate,
scenario9,scenario_9.jpg,iCub è disperato perchè non trova il suo giocattolo preferito.,iCub ha i motori rotti.,,,I,M,,,,,0,9,9,20,,,,,100,6.846,164.41382079999312,None,,,29,001,2021_Nov_23_1004,InStance_GRUPPO_Psychopy,2020.1.3,59.926925107464555,
scenario19,scenario_19.jpg,iCub non ha intenzione di raccogliere la lattina caduta.,iCub non può bloccare la procedura nonostante la lattina stia cadendo.,,,I,M,,,,,0,10,10,25,,,,,100,8.088,171.30803649999143,None,,,29,001,2021_Nov_23_1004,InStance_GRUPPO_Psychopy,2020.1.3,59.926925107464555,
scenario21,scenario_21.jpg,iCub pensa che le ragazze abbiano bisogno di cibo sano.,iCub può afferrare le arance più facilmente della torta.,,,I,M,,,,,0,11,11,10,,,,,100,7.749,179.44913120000274,None,,,29,001,2021_Nov_23_1004,InStance_GRUPPO_Psychopy,2020.1.3,59.926925107464555,
scenario27,scenario_27.jpg,iCub si diverte a giocare con il camioncino.,iCub allena la coordinazione testa-mano.,,,I,M,,,,,0,12,12,13,,,,,100,6.694,187.24486669999897,None,,,29,001,2021_Nov_23_1004,InStance_GRUPPO_Psychopy,2020.1.3,59.926925107464555,
scenario34,scenario_34.jpg,iCub aggiorna le coordinate della posizione della palla.,iCub ha deciso di non lanciare la palla.,,,M,I,,,,,0,13,13,33,,,,,0,7.177,193.98971219999657,None,,,29,001,2021_Nov_23_1004,InStance_GRUPPO_Psychopy,2020.1.3,59.926925107464555,
scenario23,scenario_23.jpg,iCub sta esprimendo un'opinione.,iCub sta ripetendo il gesto di indicare.,,,I,M,,,,,0,14,14,28,,,,,100,7.104,201.21407689999614,None,,,29,001,2021_Nov_23_1004,InStance_GRUPPO_Psychopy,2020.1.3,59.926925107464555,
scenario6,scenario_6.jpg,iCub traccia il cursore del mouse.,iCub è interessato a quello che c'è sullo schermo.,,,M,I,,,,,0,15,15,19,,,,,0,5.604,208.3666738000029,None,,,29,001,2021_Nov_23_1004,InStance_GRUPPO_Psychopy,2020.1.3,59.926925107464555,
scenario13,scenario_13.jpg,iCub vuole disegnare qualcosa.,iCub ottimizza la presa sugli oggetti piccoli.,,,I,M,,,,,0,16,16,22,,,,,100,8.41,214.03002520000155,None,,,29,001,2021_Nov_23_1004,InStance_GRUPPO_Psychopy,2020.1.3,59.926925107464555,
scenario29,scenario_29.jpg,iCub è bloccato.,iCub immagina che il giocattolo sia ancora lì.,,,M,I,,,,,0,17,17,14,,,,,0,6.389,222.48350079999364,None,,,29,001,2021_Nov_23_1004,InStance_GRUPPO_Psychopy,2020.1.3,59.926925107464555,
scenario1,scenario_1.jpg,iCub scansiona l'ambiente.,iCub è interessato a questi oggetti.,,,M,I,,,,,0,18,18,0,,,,,1,5.297,228.92615879999357,None,,,29,001,2021_Nov_23_1004,InStance_GRUPPO_Psychopy,2020.1.3,59.926925107464555,
scenario4,scenario_4.jpg,iCub calcola il numero di monete.,iCub ha deciso di restituire le monete.,,,M,I,,,,,0,19,19,18,,,,,3,5.005,234.26853879999544,None,,,29,001,2021_Nov_23_1004,InStance_GRUPPO_Psychopy,2020.1.3,59.926925107464555,
scenario30,scenario_30.jpg,iCub non riesce a scegliere con quale giocattolo giocare.,iCub è in modalità stand-by.,,,I,M,,,,,0,20,20,15,,,,,100,4.526,239.3192379999964,None,,,29,001,2021_Nov_23_1004,InStance_GRUPPO_Psychopy,2020.1.3,59.926925107464555,
scenario22,scenario_22.jpg,iCub riporta la testa nella posizione iniziale.,iCub non è più interessato al giocattolo.,,,M,I,,,,,0,21,21,27,,,,,0,6.366,243.89494040000136,None,,,29,001,2021_Nov_23_1004,InStance_GRUPPO_Psychopy,2020.1.3,59.926925107464555,
scenario24,scenario_24.jpg,iCub traccia i movimenti della mano.,iCub ha capito che la ragazza vuole la palla.,,,M,I,,,,,0,22,22,11,,,,,0,4.036,250.30796009999176,None,,,29,001,2021_Nov_23_1004,InStance_GRUPPO_Psychopy,2020.1.3,59.926925107464555,
scenario15,scenario_15.jpg,iCub rileva facimente gli oggetti con uno schermo.,iCub è incuriosito dalla tecnologia digitale.,,,M,I,,,,,0,23,23,7,,,,,0,6.671,254.3896464999998,None,,,29,001,2021_Nov_23_1004,InStance_GRUPPO_Psychopy,2020.1.3,59.926925107464555,
scenario8,scenario_8.jpg,iCub finge di essere un giardiniere.,iCub regola la forza in base al peso dell'oggetto.,,,I,M,,,,,0,24,24,4,,,,,100,3.955,261.1085647,None,,,29,001,2021_Nov_23_1004,InStance_GRUPPO_Psychopy,2020.1.3,59.926925107464555,
scenario17,scenario_17.jpg,iCub cerca di essere affascinante.,iCub ha i motori delle palpebre rotti.,,,I,M,,,,,0,25,25,24,,,,,100,7.89,265.10933710000245,None,,,29,001,2021_Nov_23_1004,InStance_GRUPPO_Psychopy,2020.1.3,59.926925107464555,
scenario10,scenario_10.jpg,iCub rileva differenze tra il vecchio e il nuovo oggetto in scena.,iCub vuole leggere il libro.,,,M,I,,,,,0,26,26,21,,,,,0,5.348,273.05135609999707,None,,,29,001,2021_Nov_23_1004,InStance_GRUPPO_Psychopy,2020.1.3,59.926925107464555,
scenario3,scenario_3.jpg,iCub afferra meglio gli oggetti cilindrici.,iCub pensa che alla ragazza piaccia il bicchiere.,,,M,I,,,,,0,27,27,1,,,,,0,4.605,278.4463290999993,None,,,29,001,2021_Nov_23_1004,InStance_GRUPPO_Psychopy,2020.1.3,59.926925107464555,
scenario7,scenario_7.jpg,iCub traccia la posizione della palla.,iCub non vede l'ora di ricevere la palla.,,,M,I,,,,,0,28,28,3,,,,,0,4.654,283.09702869999455,None,,,29,001,2021_Nov_23_1004,InStance_GRUPPO_Psychopy,2020.1.3,59.926925107464555,
scenario33,scenario_33.jpg,iCub è affascinato dall'uso degli utensili.,iCub afferra l'oggetto più vicino.,,,I,M,,,,,0,29,29,32,,,,,100,7.457,287.7969452999969,None,,,29,001,2021_Nov_23_1004,InStance_GRUPPO_Psychopy,2020.1.3,59.926925107464555,
scenario31,scenario_31.jpg,iCub mette gli oggetti nel contenitore con la forma corrispondente.,iCub sa che è giusto mettere in ordine il tavolo dopo aver giocato.,,,M,I,,,,,0,30,30,31,,,,,100,6.202,295.30499599999166,None,,,29,001,2021_Nov_23_1004,InStance_GRUPPO_Psychopy,2020.1.3,59.926925107464555,
scenario2,scenario_2.jpg,iCub è sorpreso di vedere l'oggetto in aria.,iCub guarda gli oggetti all'altezza degli occhi.,,,I,M,,,,,0,31,31,17,,,,,100,5.094,301.5637768000015,None,,,29,001,2021_Nov_23_1004,InStance_GRUPPO_Psychopy,2020.1.3,59.926925107464555,
scenario12,scenario_12.jpg,iCub allinea la testa con la webcam.,iCub è sorpreso dalla webcam che si muove.,,,M,I,,,,,0,32,32,6,,,,,0,3.589,306.6995433999982,None,,,29,001,2021_Nov_23_1004,InStance_GRUPPO_Psychopy,2020.1.3,59.926925107464555,
scenario25,scenario_25.jpg,iCub bara guardando le carte dell'avversario.,iCub ha perso l'equilibrio per un momento.,,,I,M,,,,,0,33,33,29,,,,,100,6.289,310.3358550999983,None,,,29,001,2021_Nov_23_1004,InStance_GRUPPO_Psychopy,2020.1.3,59.926925107464555,
,,,,,,,,,,,,,,,,,,,,,,,,316.6446511999966,None,,,,,,,
